store_id,date,hour_of_day,department,scheduled_staff_count,actual_staff_count
STORE-004,2026-07-20,19,Stockroom,2,3
STORE-004,2026-07-20,20,Checkout,3,3
STORE-004,2026-07-20,20,Sales Floor,3,3
STORE-004,2026-07-20,20,Stockroom,2,2
STORE-004,2026-07-20,21,Checkout,3,4
STORE-004,2026-07-20,21,Sales Floor,3,3
STORE-004,2026-07-20,21,Stockroom,2,3
STORE-001,2026-07-21,8,Checkout,3,3
STORE-001,2026-07-21,8,Sales Floor,3,3
STORE-001,2026-07-21,8,Stockroom,4,3
STORE-001,2026-07-21,9,Checkout,3,3
STORE-001,2026-07-21,9,Sales Floor,3,3
STORE-001,2026-07-21,9,Stockroom,4,4
STORE-001,2026-07-21,10,Checkout,3,4
STORE-001,2026-07-21,10,Sales Floor,3,3
STORE-001,2026-07-21,10,Stockroom,4,4
STORE-001,2026-07-21,11,Checkout,3,3
STORE-001,2026-07-21,11,Sales Floor,5,5
STORE-001,2026-07-21,11,Stockroom,2,3
STORE-001,2026-07-21,12,Checkout,6,6
STORE-001,2026-07-21,12,Sales Floor,5,6
STORE-001,2026-07-21,12,Stockroom,2,2
STORE-001,2026-07-21,13,Checkout,6,6
STORE-001,2026-07-21,13,Sales Floor,5,5
STORE-001,2026-07-21,13,Stockroom,2,1
STORE-001,2026-07-21,14,Checkout,6,6
STORE-001,2026-07-21,14,Sales Floor,5,5
STORE-001,2026-07-21,14,Stockroom,2,2
STORE-001,2026-07-21,15,Checkout,3,3
STORE-001,2026-07-21,15,Sales Floor,5,6
STORE-001,2026-07-21,15,Stockroom,2,2
STORE-001,2026-07-21,16,Checkout,3,4
STORE-001,2026-07-21,16,Sales Floor,5,5
STORE-001,2026-07-21,16,Stockroom,2,1
STORE-001,2026-07-21,17,Checkout,6,5
STORE-001,2026-07-21,17,Sales Floor,5,5
STORE-001,2026-07-21,17,Stockroom,2,2
STORE-001,2026-07-21,18,Checkout,6,6
STORE-001,2026-07-21,18,Sales Floor,5,4
STORE-001,2026-07-21,18,Stockroom,2,2
STORE-001,2026-07-21,19,Checkout,6,6
STORE-001,2026-07-21,19,Sales Floor,3,3
STORE-001,2026-07-21,19,Stockroom,2,2
STORE-001,2026-07-21,20,Checkout,3,3
STORE-001,2026-07-21,20,Sales Floor,3,3
STORE-001,2026-07-21,20,Stockroom,2,2
STORE-001,2026-07-21,21,Checkout,3,4
STORE-001,2026-07-21,21,Sales Floor,3,4
STORE-001,2026-07-21,21,Stockroom,2,2
STORE-002,2026-07-21,8,Checkout,3,3
STORE-002,2026-07-21,8,Sales Floor,3,4
STORE-002,2026-07-21,8,Stockroom,4,4
STORE-002,2026-07-21,9,Checkout,3,3
STORE-002,2026-07-21,9,Sales Floor,3,3
STORE-002,2026-07-21,9,Stockroom,4,4
STORE-002,2026-07-21,10,Checkout,3,3
STORE-002,2026-07-21,10,Sales Floor,3,3
STORE-002,2026-07-21,10,Stockroom,4,3
STORE-002,2026-07-21,11,Checkout,3,3
STORE-002,2026-07-21,11,Sales Floor,5,4
STORE-002,2026-07-21,11,Stockroom,2,2
STORE-002,2026-07-21,12,Checkout,6,6
STORE-002,2026-07-21,12,Sales Floor,5,5
STORE-002,2026-07-21,12,Stockroom,2,2
STORE-002,2026-07-21,13,Checkout,6,7
STORE-002,2026-07-21,13,Sales Floor,5,6
STORE-002,2026-07-21,13,Stockroom,2,3
STORE-002,2026-07-21,14,Checkout,6,5
STORE-002,2026-07-21,14,Sales Floor,5,5
STORE-002,2026-07-21,14,Stockroom,2,2
STORE-002,2026-07-21,15,Checkout,3,3
STORE-002,2026-07-21,15,Sales Floor,5,4
STORE-002,2026-07-21,15,Stockroom,2,3
STORE-002,2026-07-21,16,Checkout,3,3
STORE-002,2026-07-21,16,Sales Floor,5,5
STORE-002,2026-07-21,16,Stockroom,2,2
STORE-002,2026-07-21,17,Checkout,6,6
STORE-002,2026-07-21,17,Sales Floor,5,5
STORE-002,2026-07-21,17,Stockroom,2,2
STORE-002,2026-07-21,18,Checkout,6,6
STORE-002,2026-07-21,18,Sales Floor,5,6
STORE-002,2026-07-21,18,Stockroom,2,2
STORE-002,2026-07-21,19,Checkout,6,6
STORE-002,2026-07-21,19,Sales Floor,3,3
STORE-002,2026-07-21,19,Stockroom,2,2
STORE-002,2026-07-21,20,Checkout,3,3
STORE-002,2026-07-21,20,Sales Floor,3,2
STORE-002,2026-07-21,20,Stockroom,2,2
STORE-002,2026-07-21,21,Checkout,3,2
STORE-002,2026-07-21,21,Sales Floor,3,3
STORE-002,2026-07-21,21,Stockroom,2,2
STORE-003,2026-07-21,8,Checkout,3,3
STORE-003,2026-07-21,8,Sales Floor,3,3
STORE-003,2026-07-21,8,Stockroom,4,4
STORE-003,2026-07-21,9,Checkout,3,2
STORE-003,2026-07-21,9,Sales Floor,3,3
STORE-003,2026-07-21,9,Stockroom,4,4
STORE-003,2026-07-21,10,Checkout,3,3
STORE-003,2026-07-21,10,Sales Floor,3,3
STORE-003,2026-07-21,10,Stockroom,4,4
STORE-003,2026-07-21,11,Checkout,3,3
STORE-003,2026-07-21,11,Sales Floor,5,6
STORE-003,2026-07-21,11,Stockroom,2,2
STORE-003,2026-07-21,12,Checkout,6,6
STORE-003,2026-07-21,12,Sales Floor,5,4
STORE-003,2026-07-21,12,Stockroom,2,2
STORE-003,2026-07-21,13,Checkout,6,6
STORE-003,2026-07-21,13,Sales Floor,5,4
STORE-003,2026-07-21,13,Stockroom,2,2
STORE-003,2026-07-21,14,Checkout,6,7
STORE-003,2026-07-21,14,Sales Floor,5,5
STORE-003,2026-07-21,14,Stockroom,2,2
STORE-003,2026-07-21,15,Checkout,3,3
STORE-003,2026-07-21,15,Sales Floor,5,5
STORE-003,2026-07-21,15,Stockroom,2,1
STORE-003,2026-07-21,16,Checkout,3,3
STORE-003,2026-07-21,16,Sales Floor,5,5
STORE-003,2026-07-21,16,Stockroom,2,2
STORE-003,2026-07-21,17,Checkout,6,6
STORE-003,2026-07-21,17,Sales Floor,5,6
STORE-003,2026-07-21,17,Stockroom,2,3
STORE-003,2026-07-21,18,Checkout,6,6
STORE-003,2026-07-21,18,Sales Floor,5,5
STORE-003,2026-07-21,18,Stockroom,2,2
STORE-003,2026-07-21,19,Checkout,6,7
STORE-003,2026-07-21,19,Sales Floor,3,2
STORE-003,2026-07-21,19,Stockroom,2,3
STORE-003,2026-07-21,20,Checkout,3,4
STORE-003,2026-07-21,20,Sales Floor,3,3
STORE-003,2026-07-21,20,Stockroom,2,2
STORE-003,2026-07-21,21,Checkout,3,3
STORE-003,2026-07-21,21,Sales Floor,3,3
STORE-003,2026-07-21,21,Stockroom,2,2
STORE-004,2026-07-21,8,Checkout,3,2
STORE-004,2026-07-21,8,Sales Floor,3,2
STORE-004,2026-07-21,8,Stockroom,4,4
STORE-004,2026-07-21,9,Checkout,3,3
STORE-004,2026-07-21,9,Sales Floor,3,4
STORE-004,2026-07-21,9,Stockroom,4,4
STORE-004,2026-07-21,10,Checkout,3,3
STORE-004,2026-07-21,10,Sales Floor,3,3
STORE-004,2026-07-21,10,Stockroom,4,4
STORE-004,2026-07-21,11,Checkout,3,3
STORE-004,2026-07-21,11,Sales Floor,5,4
STORE-004,2026-07-21,11,Stockroom,2,3
STORE-004,2026-07-21,12,Checkout,6,6
STORE-004,2026-07-21,12,Sales Floor,5,4
STORE-004,2026-07-21,12,Stockroom,2,3
STORE-004,2026-07-21,13,Checkout,6,6
STORE-004,2026-07-21,13,Sales Floor,5,5
STORE-004,2026-07-21,13,Stockroom,2,2
STORE-004,2026-07-21,14,Checkout,6,6
STORE-004,2026-07-21,14,Sales Floor,5,5
STORE-004,2026-07-21,14,Stockroom,2,3
STORE-004,2026-07-21,15,Checkout,3,2
STORE-004,2026-07-21,15,Sales Floor,5,5
STORE-004,2026-07-21,15,Stockroom,2,2
STORE-004,2026-07-21,16,Checkout,3,3
STORE-004,2026-07-21,16,Sales Floor,5,5
STORE-004,2026-07-21,16,Stockroom,2,1
STORE-004,2026-07-21,17,Checkout,6,7
STORE-004,2026-07-21,17,Sales Floor,5,5
STORE-004,2026-07-21,17,Stockroom,2,2
STORE-004,2026-07-21,18,Checkout,6,6
STORE-004,2026-07-21,18,Sales Floor,5,5
STORE-004,2026-07-21,18,Stockroom,2,2
STORE-004,2026-07-21,19,Checkout,6,5
STORE-004,2026-07-21,19,Sales Floor,3,4
STORE-004,2026-07-21,19,Stockroom,2,3
STORE-004,2026-07-21,20,Checkout,3,3
STORE-004,2026-07-21,20,Sales Floor,3,3
STORE-004,2026-07-21,20,Stockroom,2,1
STORE-004,2026-07-21,21,Checkout,3,3
STORE-004,2026-07-21,21,Sales Floor,3,3
STORE-004,2026-07-21,21,Stockroom,2,2
STORE-001,2026-07-22,8,Checkout,3,3
STORE-001,2026-07-22,8,Sales Floor,3,3
STORE-001,2026-07-22,8,Stockroom,4,4
STORE-001,2026-07-22,9,Checkout,3,3
STORE-001,2026-07-22,9,Sales Floor,3,3
STORE-001,2026-07-22,9,Stockroom,4,4
STORE-001,2026-07-22,10,Checkout,3,3
STORE-001,2026-07-22,10,Sales Floor,3,2
STORE-001,2026-07-22,10,Stockroom,4,3
STORE-001,2026-07-22,11,Checkout,3,3
STORE-001,2026-07-22,11,Sales Floor,5,4
STORE-001,2026-07-22,11,Stockroom,2,2
STORE-001,2026-07-22,12,Checkout,6,6
STORE-001,2026-07-22,12,Sales Floor,5,5
STORE-001,2026-07-22,12,Stockroom,2,2
STORE-001,2026-07-22,13,Checkout,6,5
STORE-001,2026-07-22,13,Sales Floor,5,5
STORE-001,2026-07-22,13,Stockroom,2,1
STORE-001,2026-07-22,14,Checkout,6,6
STORE-001,2026-07-22,14,Sales Floor,5,5
STORE-001,2026-07-22,14,Stockroom,2,2
STORE-001,2026-07-22,15,Checkout,3,3
STORE-001,2026-07-22,15,Sales Floor,5,6
STORE-001,2026-07-22,15,Stockroom,2,2
STORE-001,2026-07-22,16,Checkout,3,4
STORE-001,2026-07-22,16,Sales Floor,5,6
STORE-001,2026-07-22,16,Stockroom,2,2
STORE-001,2026-07-22,17,Checkout,6,6
STORE-001,2026-07-22,17,Sales Floor,5,5
STORE-001,2026-07-22,17,Stockroom,2,2
STORE-001,2026-07-22,18,Checkout,6,6
STORE-001,2026-07-22,18,Sales Floor,5,5
STORE-001,2026-07-22,18,Stockroom,2,3
STORE-001,2026-07-22,19,Checkout,6,6
STORE-001,2026-07-22,19,Sales Floor,3,3
STORE-001,2026-07-22,19,Stockroom,2,1
STORE-001,2026-07-22,20,Checkout,3,3
STORE-001,2026-07-22,20,Sales Floor,3,3
STORE-001,2026-07-22,20,Stockroom,2,3
STORE-001,2026-07-22,21,Checkout,3,3
STORE-001,2026-07-22,21,Sales Floor,3,3
STORE-001,2026-07-22,21,Stockroom,2,2
STORE-002,2026-07-22,8,Checkout,3,3
STORE-002,2026-07-22,8,Sales Floor,3,2
STORE-002,2026-07-22,8,Stockroom,4,3
STORE-002,2026-07-22,9,Checkout,3,3
STORE-002,2026-07-22,9,Sales Floor,3,4
STORE-002,2026-07-22,9,Stockroom,4,4
STORE-002,2026-07-22,10,Checkout,3,3
STORE-002,2026-07-22,10,Sales Floor,3,3
STORE-002,2026-07-22,10,Stockroom,4,3
STORE-002,2026-07-22,11,Checkout,3,3
STORE-002,2026-07-22,11,Sales Floor,5,5
STORE-002,2026-07-22,11,Stockroom,2,2
STORE-002,2026-07-22,12,Checkout,6,6
STORE-002,2026-07-22,12,Sales Floor,5,5
STORE-002,2026-07-22,12,Stockroom,2,2
STORE-002,2026-07-22,13,Checkout,6,6
STORE-002,2026-07-22,13,Sales Floor,5,5
STORE-002,2026-07-22,13,Stockroom,2,1
STORE-002,2026-07-22,14,Checkout,6,6
STORE-002,2026-07-22,14,Sales Floor,5,6
STORE-002,2026-07-22,14,Stockroom,2,3
STORE-002,2026-07-22,15,Checkout,3,4
STORE-002,2026-07-22,15,Sales Floor,5,5
STORE-002,2026-07-22,15,Stockroom,2,2
STORE-002,2026-07-22,16,Checkout,3,3
STORE-002,2026-07-22,16,Sales Floor,5,5
STORE-002,2026-07-22,16,Stockroom,2,2
STORE-002,2026-07-22,17,Checkout,6,6
STORE-002,2026-07-22,17,Sales Floor,5,5
STORE-002,2026-07-22,17,Stockroom,2,2
STORE-002,2026-07-22,18,Checkout,6,7
STORE-002,2026-07-22,18,Sales Floor,5,4
STORE-002,2026-07-22,18,Stockroom,2,2
STORE-002,2026-07-22,19,Checkout,6,6
STORE-002,2026-07-22,19,Sales Floor,3,3
STORE-002,2026-07-22,19,Stockroom,2,2
STORE-002,2026-07-22,20,Checkout,3,3
STORE-002,2026-07-22,20,Sales Floor,3,2
STORE-002,2026-07-22,20,Stockroom,2,2
STORE-002,2026-07-22,21,Checkout,3,3
STORE-002,2026-07-22,21,Sales Floor,3,3
STORE-002,2026-07-22,21,Stockroom,2,1
STORE-003,2026-07-22,8,Checkout,3,4
STORE-003,2026-07-22,8,Sales Floor,3,2
STORE-003,2026-07-22,8,Stockroom,4,3
STORE-003,2026-07-22,9,Checkout,3,3
STORE-003,2026-07-22,9,Sales Floor,3,2
STORE-003,2026-07-22,9,Stockroom,4,5
STORE-003,2026-07-22,10,Checkout,3,2
STORE-003,2026-07-22,10,Sales Floor,3,3
STORE-003,2026-07-22,10,Stockroom,4,4
STORE-003,2026-07-22,11,Checkout,3,3
STORE-003,2026-07-22,11,Sales Floor,5,5
STORE-003,2026-07-22,11,Stockroom,2,2
STORE-003,2026-07-22,12,Checkout,6,6
STORE-003,2026-07-22,12,Sales Floor,5,4
STORE-003,2026-07-22,12,Stockroom,2,2
STORE-003,2026-07-22,13,Checkout,6,6
STORE-003,2026-07-22,13,Sales Floor,5,5
STORE-003,2026-07-22,13,Stockroom,2,2
STORE-003,2026-07-22,14,Checkout,6,6
STORE-003,2026-07-22,14,Sales Floor,5,5
STORE-003,2026-07-22,14,Stockroom,2,3
STORE-003,2026-07-22,15,Checkout,3,3
STORE-003,2026-07-22,15,Sales Floor,5,4
STORE-003,2026-07-22,15,Stockroom,2,1
STORE-003,2026-07-22,16,Checkout,3,3
STORE-003,2026-07-22,16,Sales Floor,5,4
STORE-003,2026-07-22,16,Stockroom,2,2
STORE-003,2026-07-22,17,Checkout,6,6
STORE-003,2026-07-22,17,Sales Floor,5,5
STORE-003,2026-07-22,17,Stockroom,2,1
STORE-003,2026-07-22,18,Checkout,6,6
STORE-003,2026-07-22,18,Sales Floor,5,4
STORE-003,2026-07-22,18,Stockroom,2,2
STORE-003,2026-07-22,19,Checkout,6,7
STORE-003,2026-07-22,19,Sales Floor,3,3
STORE-003,2026-07-22,19,Stockroom,2,2
STORE-003,2026-07-22,20,Checkout,3,4
STORE-003,2026-07-22,20,Sales Floor,3,3
STORE-003,2026-07-22,20,Stockroom,2,2
STORE-003,2026-07-22,21,Checkout,3,2
STORE-003,2026-07-22,21,Sales Floor,3,4
STORE-003,2026-07-22,21,Stockroom,2,2
STORE-004,2026-07-22,8,Checkout,3,2
STORE-004,2026-07-22,8,Sales Floor,3,3
STORE-004,2026-07-22,8,Stockroom,4,3
STORE-004,2026-07-22,9,Checkout,3,3
STORE-004,2026-07-22,9,Sales Floor,3,3
STORE-004,2026-07-22,9,Stockroom,4,4
STORE-004,2026-07-22,10,Checkout,3,3
STORE-004,2026-07-22,10,Sales Floor,3,2
STORE-004,2026-07-22,10,Stockroom,4,4
STORE-004,2026-07-22,11,Checkout,3,3
STORE-004,2026-07-22,11,Sales Floor,5,5
STORE-004,2026-07-22,11,Stockroom,2,2
STORE-004,2026-07-22,12,Checkout,6,6
STORE-004,2026-07-22,12,Sales Floor,5,5
STORE-004,2026-07-22,12,Stockroom,2,2
STORE-004,2026-07-22,13,Checkout,6,6
STORE-004,2026-07-22,13,Sales Floor,5,5
STORE-004,2026-07-22,13,Stockroom,2,1
STORE-004,2026-07-22,14,Checkout,6,6
STORE-004,2026-07-22,14,Sales Floor,5,5
STORE-004,2026-07-22,14,Stockroom,2,2
STORE-004,2026-07-22,15,Checkout,3,3
STORE-004,2026-07-22,15,Sales Floor,5,5
STORE-004,2026-07-22,15,Stockroom,2,2
STORE-004,2026-07-22,16,Checkout,3,3
STORE-004,2026-07-22,16,Sales Floor,5,6
STORE-004,2026-07-22,16,Stockroom,2,2
STORE-004,2026-07-22,17,Checkout,6,6
STORE-004,2026-07-22,17,Sales Floor,5,5
STORE-004,2026-07-22,17,Stockroom,2,3
STORE-004,2026-07-22,18,Checkout,6,6
STORE-004,2026-07-22,18,Sales Floor,5,5
STORE-004,2026-07-22,18,Stockroom,2,2
STORE-004,2026-07-22,19,Checkout,6,5
STORE-004,2026-07-22,19,Sales Floor,3,3
STORE-004,2026-07-22,19,Stockroom,2,2
STORE-004,2026-07-22,20,Checkout,3,3
STORE-004,2026-07-22,20,Sales Floor,3,3
STORE-004,2026-07-22,20,Stockroom,2,2
STORE-004,2026-07-22,21,Checkout,3,3
STORE-004,2026-07-22,21,Sales Floor,3,4
STORE-004,2026-07-22,21,Stockroom,2,3
STORE-001,2026-07-23,8,Checkout,3,3
STORE-001,2026-07-23,8,Sales Floor,3,3
STORE-001,2026-07-23,8,Stockroom,4,4
STORE-001,2026-07-23,9,Checkout,3,4
STORE-001,2026-07-23,9,Sales Floor,3,4
STORE-001,2026-07-23,9,Stockroom,4,4
STORE-001,2026-07-23,10,Checkout,3,3
STORE-001,2026-07-23,10,Sales Floor,3,3
STORE-001,2026-07-23,10,Stockroom,4,4
STORE-001,2026-07-23,11,Checkout,3,3
STORE-001,2026-07-23,11,Sales Floor,5,5
STORE-001,2026-07-23,11,Stockroom,2,1
STORE-001,2026-07-23,12,Checkout,6,6
STORE-001,2026-07-23,12,Sales Floor,5,5
STORE-001,2026-07-23,12,Stockroom,2,2
STORE-001,2026-07-23,13,Checkout,6,5
STORE-001,2026-07-23,13,Sales Floor,5,5
STORE-001,2026-07-23,13,Stockroom,2,2
STORE-001,2026-07-23,14,Checkout,6,6
STORE-001,2026-07-23,14,Sales Floor,5,5
STORE-001,2026-07-23,14,Stockroom,2,2
STORE-001,2026-07-23,15,Checkout,3,3
STORE-001,2026-07-23,15,Sales Floor,5,5
STORE-001,2026-07-23,15,Stockroom,2,2
STORE-001,2026-07-23,16,Checkout,3,2
STORE-001,2026-07-23,16,Sales Floor,5,5
STORE-001,2026-07-23,16,Stockroom,2,2
STORE-001,2026-07-23,17,Checkout,6,6
STORE-001,2026-07-23,17,Sales Floor,5,5
STORE-001,2026-07-23,17,Stockroom,2,2
STORE-001,2026-07-23,18,Checkout,6,6
STORE-001,2026-07-23,18,Sales Floor,5,6
STORE-001,2026-07-23,18,Stockroom,2,2
STORE-001,2026-07-23,19,Checkout,6,6
STORE-001,2026-07-23,19,Sales Floor,3,3
STORE-001,2026-07-23,19,Stockroom,2,2
STORE-001,2026-07-23,20,Checkout,3,3
STORE-001,2026-07-23,20,Sales Floor,3,3
STORE-001,2026-07-23,20,Stockroom,2,3
STORE-001,2026-07-23,21,Checkout,3,3
STORE-001,2026-07-23,21,Sales Floor,3,3
STORE-001,2026-07-23,21,Stockroom,2,2
STORE-002,2026-07-23,8,Checkout,3,3
STORE-002,2026-07-23,8,Sales Floor,3,3
STORE-002,2026-07-23,8,Stockroom,4,4
STORE-002,2026-07-23,9,Checkout,3,4
STORE-002,2026-07-23,9,Sales Floor,3,4
STORE-002,2026-07-23,9,Stockroom,4,3
STORE-002,2026-07-23,10,Checkout,3,3
STORE-002,2026-07-23,10,Sales Floor,3,3
STORE-002,2026-07-23,10,Stockroom,4,4
STORE-002,2026-07-23,11,Checkout,3,3
STORE-002,2026-07-23,11,Sales Floor,5,5
STORE-002,2026-07-23,11,Stockroom,2,2
STORE-002,2026-07-23,12,Checkout,6,6
STORE-002,2026-07-23,12,Sales Floor,5,6
STORE-002,2026-07-23,12,Stockroom,2,1
STORE-002,2026-07-23,13,Checkout,6,7
STORE-002,2026-07-23,13,Sales Floor,5,4
STORE-002,2026-07-23,13,Stockroom,2,3
STORE-002,2026-07-23,14,Checkout,6,6
STORE-002,2026-07-23,14,Sales Floor,5,5
STORE-002,2026-07-23,14,Stockroom,2,3
STORE-002,2026-07-23,15,Checkout,3,3
STORE-002,2026-07-23,15,Sales Floor,5,6
STORE-002,2026-07-23,15,Stockroom,2,2
STORE-002,2026-07-23,16,Checkout,3,3
STORE-002,2026-07-23,16,Sales Floor,5,5
STORE-002,2026-07-23,16,Stockroom,2,3
STORE-002,2026-07-23,17,Checkout,6,6
STORE-002,2026-07-23,17,Sales Floor,5,5
STORE-002,2026-07-23,17,Stockroom,2,1
STORE-002,2026-07-23,18,Checkout,6,6
STORE-002,2026-07-23,18,Sales Floor,5,6
STORE-002,2026-07-23,18,Stockroom,2,3
STORE-002,2026-07-23,19,Checkout,6,6
STORE-002,2026-07-23,19,Sales Floor,3,3
STORE-002,2026-07-23,19,Stockroom,2,2
STORE-002,2026-07-23,20,Checkout,3,4
STORE-002,2026-07-23,20,Sales Floor,3,3
STORE-002,2026-07-23,20,Stockroom,2,3
STORE-002,2026-07-23,21,Checkout,3,3
STORE-002,2026-07-23,21,Sales Floor,3,2
STORE-002,2026-07-23,21,Stockroom,2,2
STORE-003,2026-07-23,8,Checkout,3,3
STORE-003,2026-07-23,8,Sales Floor,3,3
STORE-003,2026-07-23,8,Stockroom,4,4
STORE-003,2026-07-23,9,Checkout,3,3
STORE-003,2026-07-23,9,Sales Floor,3,3
STORE-003,2026-07-23,9,Stockroom,4,4
STORE-003,2026-07-23,10,Checkout,3,4
STORE-003,2026-07-23,10,Sales Floor,3,3
STORE-003,2026-07-23,10,Stockroom,4,4
STORE-003,2026-07-23,11,Checkout,3,2
STORE-003,2026-07-23,11,Sales Floor,5,5
STORE-003,2026-07-23,11,Stockroom,2,2
STORE-003,2026-07-23,12,Checkout,6,7
STORE-003,2026-07-23,12,Sales Floor,5,5
STORE-003,2026-07-23,12,Stockroom,2,2
STORE-003,2026-07-23,13,Checkout,6,6
STORE-003,2026-07-23,13,Sales Floor,5,5
STORE-003,2026-07-23,13,Stockroom,2,2
STORE-003,2026-07-23,14,Checkout,6,7
STORE-003,2026-07-23,14,Sales Floor,5,5
STORE-003,2026-07-23,14,Stockroom,2,3
STORE-003,2026-07-23,15,Checkout,3,4
STORE-003,2026-07-23,15,Sales Floor,5,6
STORE-003,2026-07-23,15,Stockroom,2,3
STORE-003,2026-07-23,16,Checkout,3,3
STORE-003,2026-07-23,16,Sales Floor,5,4
STORE-003,2026-07-23,16,Stockroom,2,2
STORE-003,2026-07-23,17,Checkout,6,6
STORE-003,2026-07-23,17,Sales Floor,5,5
STORE-003,2026-07-23,17,Stockroom,2,2
STORE-003,2026-07-23,18,Checkout,6,7
STORE-003,2026-07-23,18,Sales Floor,5,5
STORE-003,2026-07-23,18,Stockroom,2,2
STORE-003,2026-07-23,19,Checkout,6,6
STORE-003,2026-07-23,19,Sales Floor,3,3
STORE-003,2026-07-23,19,Stockroom,2,3
STORE-003,2026-07-23,20,Checkout,3,3
STORE-003,2026-07-23,20,Sales Floor,3,3
STORE-003,2026-07-23,20,Stockroom,2,1
STORE-003,2026-07-23,21,Checkout,3,2
STORE-003,2026-07-23,21,Sales Floor,3,4
STORE-003,2026-07-23,21,Stockroom,2,1
STORE-004,2026-07-23,8,Checkout,3,3
STORE-004,2026-07-23,8,Sales Floor,3,2
STORE-004,2026-07-23,8,Stockroom,4,3
STORE-004,2026-07-23,9,Checkout,3,2
STORE-004,2026-07-23,9,Sales Floor,3,3
STORE-004,2026-07-23,9,Stockroom,4,4
STORE-004,2026-07-23,10,Checkout,3,2
STORE-004,2026-07-23,10,Sales Floor,3,3
STORE-004,2026-07-23,10,Stockroom,4,3
STORE-004,2026-07-23,11,Checkout,3,3
STORE-004,2026-07-23,11,Sales Floor,5,6
STORE-004,2026-07-23,11,Stockroom,2,3
STORE-004,2026-07-23,12,Checkout,6,6
STORE-004,2026-07-23,12,Sales Floor,5,5
STORE-004,2026-07-23,12,Stockroom,2,1
STORE-004,2026-07-23,13,Checkout,6,6
STORE-004,2026-07-23,13,Sales Floor,5,5
STORE-004,2026-07-23,13,Stockroom,2,2
STORE-004,2026-07-23,14,Checkout,6,6
STORE-004,2026-07-23,14,Sales Floor,5,5
STORE-004,2026-07-23,14,Stockroom,2,2
STORE-004,2026-07-23,15,Checkout,3,3
STORE-004,2026-07-23,15,Sales Floor,5,5
STORE-004,2026-07-23,15,Stockroom,2,2
STORE-004,2026-07-23,16,Checkout,3,3
STORE-004,2026-07-23,16,Sales Floor,5,4
STORE-004,2026-07-23,16,Stockroom,2,2
STORE-004,2026-07-23,17,Checkout,6,7
STORE-004,2026-07-23,17,Sales Floor,5,5
STORE-004,2026-07-23,17,Stockroom,2,2
STORE-004,2026-07-23,18,Checkout,6,6
STORE-004,2026-07-23,18,Sales Floor,5,5
STORE-004,2026-07-23,18,Stockroom,2,2
STORE-004,2026-07-23,19,Checkout,6,6
STORE-004,2026-07-23,19,Sales Floor,3,2
STORE-004,2026-07-23,19,Stockroom,2,3
STORE-004,2026-07-23,20,Checkout,3,3
STORE-004,2026-07-23,20,Sales Floor,3,2
STORE-004,2026-07-23,20,Stockroom,2,3
STORE-004,2026-07-23,21,Checkout,3,3
STORE-004,2026-07-23,21,Sales Floor,3,3
STORE-004,2026-07-23,21,Stockroom,2,1
STORE-001,2026-07-24,8,Checkout,3,3
STORE-001,2026-07-24,8,Sales Floor,3,3
STORE-001,2026-07-24,8,Stockroom,4,4
STORE-001,2026-07-24,9,Checkout,3,3
STORE-001,2026-07-24,9,Sales Floor,3,3
STORE-001,2026-07-24,9,Stockroom,4,4
STORE-001,2026-07-24,10,Checkout,3,2
STORE-001,2026-07-24,10,Sales Floor,3,4
STORE-001,2026-07-24,10,Stockroom,4,4
STORE-001,2026-07-24,11,Checkout,3,4
STORE-001,2026-07-24,11,Sales Floor,5,6
STORE-001,2026-07-24,11,Stockroom,2,2
STORE-001,2026-07-24,12,Checkout,6,6
STORE-001,2026-07-24,12,Sales Floor,5,6
STORE-001,2026-07-24,12,Stockroom,2,2
STORE-001,2026-07-24,13,Checkout,6,6
STORE-001,2026-07-24,13,Sales Floor,5,5
STORE-001,2026-07-24,13,Stockroom,2,2
STORE-001,2026-07-24,14,Checkout,6,6
STORE-001,2026-07-24,14,Sales Floor,5,4
STORE-001,2026-07-24,14,Stockroom,2,2
STORE-001,2026-07-24,15,Checkout,3,3
STORE-001,2026-07-24,15,Sales Floor,5,4
STORE-001,2026-07-24,15,Stockroom,2,2
STORE-001,2026-07-24,16,Checkout,3,3
STORE-001,2026-07-24,16,Sales Floor,5,5
STORE-001,2026-07-24,16,Stockroom,2,2
STORE-001,2026-07-24,17,Checkout,6,5
STORE-001,2026-07-24,17,Sales Floor,5,5
STORE-001,2026-07-24,17,Stockroom,2,2
STORE-001,2026-07-24,18,Checkout,6,7
STORE-001,2026-07-24,18,Sales Floor,5,6
STORE-001,2026-07-24,18,Stockroom,2,2
STORE-001,2026-07-24,19,Checkout,6,5
STORE-001,2026-07-24,19,Sales Floor,3,3
STORE-001,2026-07-24,19,Stockroom,2,2
STORE-001,2026-07-24,20,Checkout,3,3
STORE-001,2026-07-24,20,Sales Floor,3,3
STORE-001,2026-07-24,20,Stockroom,2,2
STORE-001,2026-07-24,21,Checkout,3,4
STORE-001,2026-07-24,21,Sales Floor,3,3
STORE-001,2026-07-24,21,Stockroom,2,2
STORE-002,2026-07-24,8,Checkout,3,2
STORE-002,2026-07-24,8,Sales Floor,3,3
STORE-002,2026-07-24,8,Stockroom,4,4
STORE-002,2026-07-24,9,Checkout,3,2
STORE-002,2026-07-24,9,Sales Floor,3,2
